seq;timestamp_ms;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
16569;165680;-7.079913;4.687286;6.192769;-0.966070;0.304946;-0.650778
16570;165690;-7.036741;4.549325;6.181666;-1.054447;0.117528;-0.639238
16571;165700;-6.704573;4.285249;6.047981;-1.134726;0.005673;-0.647101
16572;165710;-6.443647;3.993994;5.756815;-1.188475;0.043509;-0.700843
16573;165720;-6.455920;3.719271;5.662736;-1.206043;0.120778;-0.748164
16574;165730;-6.545520;3.589610;5.693521;-1.183938;0.182657;-0.776892
16575;165740;-6.671646;3.613441;5.824979;-1.171998;0.216848;-0.829100
16576;165750;-6.921454;3.656461;5.975376;-1.169388;0.182207;-0.854223
16577;165760;-7.131800;3.822274;6.238766;-1.206749;0.068918;-0.841398
16578;165770;-7.435223;3.671470;6.489163;-1.278518;-0.098797;-0.843101
16579;165780;-7.525033;3.497715;6.660218;-1.343690;-0.309102;-0.954447
16580;165790;-7.298748;3.543546;6.743789;-1.463907;-0.477845;-1.054500
16581;165800;-7.264787;3.450205;6.782181;-1.629296;-0.615359;-1.124273
16582;165810;-7.068754;3.227170;6.753674;-1.793705;-0.715743;-1.169134
16583;165820;-6.743888;2.892044;6.618570;-1.912404;-0.760490;-1.170612
16584;165830;-6.367988;2.384772;6.279902;-1.984365;-0.667750;-1.191153
16585;165840;-6.097918;1.922026;6.079861;-1.934910;-0.482516;-1.200392
16586;165850;-6.183323;1.641682;6.077825;-1.793188;-0.333381;-1.114711
16587;165860;-6.367125;1.275566;6.278961;-1.565992;-0.259708;-0.992998
16588;165870;-6.649745;0.903562;6.536217;-1.269926;-0.229158;-0.887009
16589;165880;-6.878897;1.085542;6.980967;-0.994647;-0.259721;-0.856381
16590;165890;-7.210916;1.376233;7.477915;-0.876623;-0.330481;-0.870370
16591;165900;-7.479387;1.719918;7.813701;-0.932931;-0.461025;-0.916823
16592;165910;-7.661555;2.456891;8.303602;-1.178655;-0.675855;-0.953709
16593;165920;-7.685329;2.807346;8.259660;-1.629090;-0.985607;-0.912649
16594;165930;-6.948727;1.786452;7.605527;-1.997408;-1.216806;-0.818649
16595;165940;-6.385894;0.407792;6.979623;-2.050365;-1.266180;-0.780248
16596;165950;-6.055037;-0.605450;6.713847;-1.815238;-1.186284;-0.824552
16597;165960;-5.870223;-0.868368;6.827987;-1.444438;-1.086653;-0.826956
16598;165970;-6.118526;-0.701777;7.203212;-1.123366;-1.032875;-0.833125
16599;165980;-6.030616;-0.659798;7.453207;-0.874320;-1.013115;-0.847428
16600;165990;-6.622210;-0.519469;7.711075;-0.711898;-1.069470;-0.853817
16601;166000;-7.007208;-0.376622;8.324412;-0.644117;-1.225147;-1.061821
16602;166010;-6.101285;0.529467;8.563654;-0.776278;-1.375694;-1.100444
16603;166020;-6.030154;0.611361;8.532832;-1.017036;-1.507735;-0.909376
16604;166030;-5.964341;0.104073;8.234286;-1.188100;-1.600832;-0.821241
16605;166040;-5.466783;-0.490236;7.915581;-1.249905;-1.603204;-0.791142
16606;166050;-4.951270;-0.794857;7.770139;-1.197573;-1.485733;-0.736064
16607;166060;-4.941154;-0.933057;7.675491;-1.116219;-1.343328;-0.672437
16608;166070;-4.767434;-1.349629;7.613911;-0.987593;-1.211252;-0.606055
16609;166080;-4.821457;-1.725075;7.806881;-0.767055;-1.102167;-0.533654
16610;166090;-5.322915;-1.684604;8.273729;-0.558861;-1.109222;-0.525696
16611;166100;-5.293127;-1.644646;8.647741;-0.404753;-1.215099;-0.528209
16612;166110;-5.350146;-1.390182;9.070962;-0.286269;-1.385513;-0.448630
16613;166120;-5.610631;-1.036371;9.366816;-0.288569;-1.649463;-0.366903
16614;166130;-5.023547;-1.360472;9.203894;-0.280879;-1.903832;-0.269487
16615;166140;-4.516491;-1.951760;8.875585;-0.151643;-1.976232;-0.190352
16616;166150;-4.111030;-1.947169;8.698519;0.033833;-1.920190;-0.201937
16617;166160;-3.494163;-1.645357;8.442790;0.161643;-1.738629;-0.203393
16618;166170;-3.190014;-1.516748;8.362455;0.250454;-1.478629;-0.148458
16619;166180;-3.269615;-1.529325;8.439342;0.349438;-1.220792;-0.093951
16620;166190;-3.748537;-1.305860;8.829363;0.433424;-1.071033;-0.089374
16621;166200;-4.286240;-1.023778;9.270077;0.455540;-1.140481;-0.078242
16622;166210;-4.296162;-0.960058;9.480862;0.447966;-1.336158;0.011713
16623;166220;-4.002246;-1.128592;9.588833;0.474646;-1.538780;0.089511
16624;166230;-3.892579;-0.915380;9.824595;0.492577;-1.726199;0.150338
16625;166240;-3.562477;-0.946661;9.778249;0.486976;-1.889760;0.213177
16626;166250;-2.832183;-1.067403;9.438440;0.488253;-1.922497;0.254196
16627;166260;-2.145316;-1.152045;9.037624;0.536729;-1.796429;0.258567
16628;166270;-1.923426;-1.062259;8.875224;0.629580;-1.602329;0.309714
16629;166280;-2.150430;-0.670124;9.000985;0.656084;-1.414493;0.355069
16630;166290;-1.973607;-0.506523;9.099702;0.600214;-1.255326;0.318092
16631;166300;-1.513986;-0.495868;8.927957;0.540729;-1.058884;0.332920
16632;166310;-1.252734;-0.604355;8.713781;0.546853;-0.820316;0.360072
16633;166320;-1.173175;-0.686784;8.613160;0.625246;-0.558125;0.393338
16634;166330;-1.500568;-0.555167;8.721117;0.717993;-0.346672;0.450169
16635;166340;-1.723275;-0.536198;8.871858;0.780461;-0.200967;0.481025
16636;166350;-1.443389;-0.627873;8.961300;0.848991;-0.070916;0.502512
16637;166360;-1.169557;-0.605574;8.902537;0.973038;0.090950;0.582261
16638;166370;-1.828472;-0.033312;9.483843;1.052056;0.174628;0.672392
16639;166380;-3.051961;0.802194;10.166166;0.902969;0.021476;0.710692
16640;166390;-2.811338;0.729266;10.252417;0.617811;-0.235879;0.728636
16641;166400;-2.008650;0.374804;9.887454;0.433845;-0.382120;0.789819
16642;166410;-1.310528;-0.027226;9.335333;0.421938;-0.348447;0.884702
16643;166420;-0.849166;-0.214237;8.841385;0.520310;-0.129085;0.969555
16644;166430;-0.535687;-0.211975;8.373944;0.662231;0.232756;0.999712
16645;166440;-0.555924;-0.125626;8.038204;0.832432;0.662002;1.039031
16646;166450;-0.846212;-0.103184;7.835048;1.034829;1.075738;1.092483
16647;166460;-1.276864;-0.187130;7.854642;1.286112;1.445871;1.157379
16648;166470;-1.978902;0.672944;8.515478;1.492871;1.680942;1.315253
16649;166480;-3.380936;2.597361;9.504494;1.355180;1.632715;1.601640
16650;166490;-4.375346;3.602880;10.179743;0.818871;1.303397;1.787125
16651;166500;-4.511910;3.279684;10.295667;0.177875;0.892612;1.805543
16652;166510;-4.091103;2.423132;10.048134;-0.318107;0.566067;1.679631
16653;166520;-3.720459;1.418423;9.625795;-0.601979;0.352915;1.475598
16654;166530;-3.134584;0.233759;8.999581;-0.612699;0.273676;1.198796
16655;166540;-2.554430;-0.403647;8.692967;-0.387598;0.352566;0.895697
16656;166550;-2.370652;-0.482748;8.586207;-0.089842;0.513500;0.673102
16657;166560;-2.310703;-0.255664;8.642545;0.166364;0.690361;0.517463
16658;166570;-2.183337;0.125244;8.619345;0.337557;0.919022;0.357461
16659;166580;-2.462871;0.313083;8.691396;0.473917;1.131025;0.210979
16660;166590;-3.004457;0.537366;8.954818;0.583917;1.211137;0.155770
16661;166600;-3.541269;0.628478;9.130668;0.676101;1.147022;0.154511
16662;166610;-3.690254;0.342461;9.075215;0.822845;1.012759;0.157854
16663;166620;-3.539203;0.062681;9.064782;1.056700;0.924819;0.100518
16664;166630;-3.348568;0.167348;9.014244;1.329776;0.908035;-0.027728
16665;166640;-3.286495;0.625882;9.054937;1.546645;0.967106;-0.108292
16666;166650;-3.373311;1.106391;8.985857;1.661595;1.035087;-0.156022
16667;166660;-3.407981;1.485211;8.776661;1.713820;1.135924;-0.165877
16668;166670;-3.707816;2.098686;8.815770;1.686964;1.222309;-0.180736
16669;166680;-3.948030;2.539494;8.844938;1.531296;1.268957;-0.234581
16670;166690;-3.809227;2.561983;8.619042;1.331003;1.348197;-0.342025
16671;166700;-3.761506;2.297500;8.291284;1.194089;1.497658;-0.456204
16672;166710;-3.993799;2.272829;8.163277;1.107692;1.666752;-0.573712
16673;166720;-4.387807;2.359244;8.147215;1.020455;1.784735;-0.641658
16674;166730;-4.837401;2.270516;8.094433;0.989760;1.793199;-0.619792
16675;166740;-5.324058;2.411511;8.233221;0.997289;1.707936;-0.531036
16676;166750;-5.626189;2.694965;8.421524;0.986334;1.543454;-0.480049
16677;166760;-5.584960;2.825640;8.519695;0.916818;1.374915;-0.447048
16678;166770;-5.221316;2.912448;8.244120;0.812270;1.317067;-0.436332
16679;166780;-5.367013;2.917486;7.955040;0.709672;1.365950;-0.494117
16680;166790;-5.655921;3.039088;7.909275;0.570247;1.381706;-0.545204
16681;166800;-6.032520;3.181400;8.012464;0.397000;1.301736;-0.543689
16682;166810;-6.297560;3.147351;7.955507;0.198673;1.150737;-0.546553
16683;166820;-5.753333;2.805947;7.609898;0.011669;1.075085;-0.579367
16684;166830;-5.125997;2.389505;6.804364;-0.082636;1.284026;-0.708576
16685;166840;-5.561930;2.145997;6.603649;-0.062844;1.519259;-0.809152
16686;166850;-6.212297;2.269690;6.832340;-0.037950;1.581775;-0.818284
16687;166860;-6.820658;2.523296;7.241105;-0.036740;1.448584;-0.797720
16688;166870;-7.220004;2.678551;7.511324;-0.087928;1.187868;-0.733948
16689;166880;-7.268007;2.765610;7.787931;-0.164539;0.863266;-0.658754
16690;166890;-7.083162;2.645824;7.728322;-0.259599;0.563329;-0.601276
16691;166900;-6.656294;2.272487;7.200803;-0.361561;0.495924;-0.655874
16692;166910;-6.535330;2.097263;6.848158;-0.423491;0.578282;-0.775216
16693;166920;-6.742100;1.992771;6.755367;-0.449492;0.617074;-0.807732
16694;166930;-6.958511;1.909507;6.707495;-0.454191;0.555052;-0.820903
16695;166940;-7.013235;1.809033;6.660717;-0.430514;0.464670;-0.813665
16696;166950;-6.884227;1.781045;6.551016;-0.410365;0.422477;-0.812430
16697;166960;-6.918370;1.877164;6.525688;-0.395487;0.393118;-0.783577
16698;166970;-7.051206;1.806791;6.616061;-0.393711;0.336386;-0.739790
16699;166980;-7.172177;1.602540;6.680899;-0.376155;0.252450;-0.706245
16700;166990;-7.273264;1.603100;6.787776;-0.362486;0.152628;-0.714285
16701;167000;-7.351591;1.784961;6.953064;-0.404601;0.042062;-0.716636
16702;167010;-7.358026;1.796222;7.018322;-0.491579;-0.101520;-0.687485
16703;167020;-7.344677;1.556900;6.928868;-0.591071;-0.222266;-0.689599
16704;167030;-7.252400;1.412390;6.879234;-0.686742;-0.269530;-0.810676
16705;167040;-7.018625;1.371476;6.844784;-0.812348;-0.285360;-0.914662
16706;167050;-7.001564;1.510820;6.819791;-0.989656;-0.272401;-0.959212
16707;167060;-6.986679;1.508382;6.733306;-1.221974;-0.270268;-1.023041
16708;167070;-6.751569;1.181869;6.567093;-1.406436;-0.251813;-1.028924
16709;167080;-6.792774;0.647481;6.598739;-1.483210;-0.236364;-1.028861
16710;167090;-6.869659;0.346713;6.659534;-1.441907;-0.243559;-1.036340
16711;167100;-6.782773;-0.190342;6.681534;-1.307042;-0.262460;-0.986634
16712;167110;-6.952161;-0.774554;6.800874;-1.058926;-0.260347;-0.984551
16713;167120;-7.046810;-0.973324;7.035468;-0.766353;-0.266616;-1.070279
16714;167130;-7.046886;-0.551888;7.378818;-0.560894;-0.318162;-1.094298
16715;167140;-7.000355;-0.157596;7.605344;-0.480902;-0.418294;-1.013077
16716;167150;-6.949120;-0.056144;7.556214;-0.481114;-0.532620;-0.865886
16717;167160;-7.064149;-0.146886;7.451675;-0.505823;-0.606263;-0.805424
16718;167170;-7.026287;-0.085176;7.470023;-0.568434;-0.657162;-0.835586
16719;167180;-7.159614;-0.196580;7.525102;-0.653154;-0.752638;-0.862918
16720;167190;-6.691569;-0.408841;7.532237;-0.712718;-0.818316;-0.900593
16721;167200;-6.528475;-0.510386;7.479851;-0.746994;-0.848696;-0.799870
16722;167210;-6.476121;-0.918536;7.380844;-0.709020;-0.871313;-0.713636
16723;167220;-6.398847;-1.049350;7.476366;-0.606800;-0.888352;-0.632533
16724;167230;-6.484411;-1.071098;7.613827;-0.498604;-0.941777;-0.548161
16725;167240;-6.457085;-1.253020;7.765517;-0.373967;-1.023436;-0.456011
16726;167250;-6.416922;-1.311287;7.980639;-0.244775;-1.121654;-0.420112
16727;167260;-6.298350;-1.183932;8.077398;-0.177092;-1.203790;-0.374085
16728;167270;-5.995781;-1.065552;7.978146;-0.171038;-1.226812;-0.311020
16729;167280;-5.884373;-1.148924;7.958119;-0.194192;-1.166080;-0.278821
16730;167290;-6.016013;-1.133155;7.969943;-0.239385;-1.088344;-0.339841
16731;167300;-5.775431;-1.324906;8.007827;-0.260955;-1.054396;-0.373510
16732;167310;-5.715929;-1.434395;7.995097;-0.218031;-1.056413;-0.325620
16733;167320;-5.774189;-1.594553;8.045378;-0.107605;-1.111072;-0.280592
16734;167330;-5.775786;-1.542638;8.162309;0.023352;-1.202492;-0.217145
16735;167340;-5.905334;-1.429222;8.362111;0.133383;-1.320141;-0.193264
16736;167350;-5.900039;-1.364810;8.623912;0.217550;-1.507924;-0.162490
16737;167360;-5.830081;-1.262638;8.785619;0.271433;-1.695497;-0.133469
16738;167370;-5.360226;-1.251714;8.727443;0.296433;-1.827806;-0.066758
16739;167380;-4.676005;-1.326811;8.421770;0.311636;-1.788144;-0.022904
16740;167390;-4.034110;-1.299045;8.191587;0.348157;-1.587378;-0.009531
16741;167400;-4.021217;-1.289849;8.222504;0.391412;-1.350735;0.047716
16742;167410;-4.255241;-1.226690;8.377251;0.410939;-1.169320;0.042081
16743;167420;-4.229578;-1.188257;8.518148;0.424008;-1.079324;0.033457
16744;167430;-4.404754;-1.167655;8.641493;0.483557;-1.080857;0.087175
16745;167440;-4.532329;-1.256014;8.787328;0.559116;-1.165428;0.146199
16746;167450;-4.421139;-1.277061;9.014222;0.668956;-1.270102;0.173302
16747;167460;-4.304756;-1.044792;9.267820;0.750489;-1.399338;0.225438
16748;167470;-4.289865;-0.760708;9.406884;0.761394;-1.540262;0.284995
16749;167480;-3.956667;-0.606303;9.334477;0.723120;-1.653676;0.339186
16750;167490;-3.371402;-0.472890;9.052992;0.644160;-1.648116;0.382461
16751;167500;-2.687904;-0.352263;8.646352;0.554079;-1.464936;0.403464
16752;167510;-2.215313;-0.421318;8.273425;0.506816;-1.163937;0.426299
16753;167520;-2.193199;-0.545455;8.217858;0.525856;-0.847852;0.490625
16754;167530;-2.559107;-0.704308;8.325814;0.610552;-0.615011;0.551487
16755;167540;-2.989785;-0.700458;8.607995;0.706103;-0.487341;0.572322
16756;167550;-2.997310;-0.509507;8.889076;0.780302;-0.449450;0.558397
16757;167560;-2.925687;-0.233610;9.132499;0.824701;-0.465777;0.649399
16758;167570;-3.057249;-0.036404;9.344122;0.827897;-0.518071;0.762764
16759;167580;-2.907502;0.132770;9.378131;0.799360;-0.559026;0.839664
16760;167590;-2.663674;0.286347;9.209424;0.753474;-0.553866;0.946351
16761;167600;-2.160972;0.366239;8.910584;0.693172;-0.443803;1.038808
16762;167610;-1.820345;0.302435;8.560431;0.682492;-0.202639;1.132566
16763;167620;-1.811244;0.272338;8.314721;0.719735;0.097027;1.239259
16764;167630;-2.076632;0.371529;8.250534;0.782956;0.389733;1.314006
16765;167640;-2.467228;0.608405;8.356715;0.834144;0.620770;1.376530
16766;167650;-3.161617;0.866236;8.548663;0.854318;0.705566;1.439106
16767;167660;-3.571802;1.134850;8.861597;0.825823;0.681595;1.487816
16768;167670;-3.776128;1.567558;9.367204;0.692502;0.551627;1.490464
16769;167680;-3.893769;1.809384;9.585443;0.482277;0.372683;1.454772
16770;167690;-3.769597;1.598114;9.667687;0.269229;0.199996;1.397421
16771;167700;-3.455731;1.197716;9.460449;0.114077;0.080683;1.303001
16772;167710;-3.181451;0.669071;9.031089;0.069216;0.087513;1.113603
16773;167720;-2.588421;0.344439;8.561178;0.113093;0.235223;0.888916
16774;167730;-2.019885;0.243536;8.335782;0.244871;0.521207;0.729364
16775;167740;-1.888987;0.645044;8.070918;0.383296;0.876793;0.759726
16776;167750;-2.228540;1.059703;8.070482;0.438037;1.255040;0.766645
16777;167760;-2.518178;1.281712;8.110355;0.446852;1.638312;0.531015
16778;167770;-2.893038;1.252032;8.262830;0.459323;1.956661;0.419214
16779;167780;-3.640820;1.894754;8.667659;0.414240;2.129678;0.481896
16780;167790;-4.610496;2.158209;9.253865;0.269831;2.080734;0.417386
16781;167800;-4.871071;2.067218;9.594480;0.029676;1.881757;0.333068
16782;167810;-4.351273;1.477056;9.472689;-0.197534;1.776862;0.207782
16783;167820;-4.143154;1.008756;9.077439;-0.269835;1.822452;0.030231
16784;167830;-4.613211;0.636429;8.911520;-0.257162;1.849012;-0.123614
16785;167840;-4.906969;0.398897;8.738188;-0.208280;1.806346;-0.222079
16786;167850;-4.801735;0.131514;8.438567;-0.115444;1.772684;-0.331037
16787;167860;-4.552600;0.167446;8.029606;0.001620;1.849155;-0.422227
16788;167870;-4.784693;0.166355;7.759740;0.146583;1.970904;-0.560446
16789;167880;-5.152780;0.216616;7.643432;0.269118;2.046529;-0.665470
16790;167890;-5.491092;0.436715;7.706333;0.383366;2.072859;-0.724211
16791;167900;-5.986601;1.001648;7.906660;0.400451;2.002654;-0.718066
16792;167910;-6.408967;1.435957;8.067695;0.285978;1.835838;-0.693777
16793;167920;-6.437846;1.464802;7.932094;0.130739;1.639448;-0.652679
16794;167930;-6.572290;1.330300;7.797927;0.013754;1.451834;-0.636485
16795;167940;-6.581277;1.383911;7.731947;-0.092134;1.287482;-0.631521
16796;167950;-6.576729;1.399237;7.548160;-0.235271;1.164616;-0.639389
16797;167960;-6.536218;1.219669;7.379021;-0.373665;1.102437;-0.684025
16798;167970;-6.464651;0.904249;7.161182;-0.461826;1.089066;-0.706568
16799;167980;-6.522970;0.630994;7.017079;-0.480953;1.115009;-0.750406
16800;167990;-6.736721;0.510070;7.146212;-0.447307;1.093120;-0.799755
16801;168000;-7.048173;0.564967;7.376131;-0.415952;0.997923;-0.807757
16802;168010;-7.323799;0.580409;7.763376;-0.411563;0.789834;-0.788926
16803;168020;-7.455218;0.486764;7.960109;-0.426867;0.540567;-0.823194
16804;168030;-7.317092;0.352283;7.965511;-0.443057;0.306654;-0.867429
16805;168040;-7.275051;0.355354;7.884946;-0.471845;0.114954;-0.900715
16806;168050;-7.161182;0.230681;7.673145;-0.504362;-0.038248;-0.929788
16807;168060;-7.052633;0.037846;7.451966;-0.508211;-0.133193;-0.950478
16808;168070;-6.839915;-0.033880;7.294713;-0.497488;-0.187992;-0.964634
16809;168080;-6.693832;-0.002839;7.162106;-0.479615;-0.216591;-0.907545
16810;168090;-6.739370;-0.147683;7.105495;-0.433086;-0.237515;-0.828738
16811;168100;-6.854036;-0.224172;7.201485;-0.366065;-0.281604;-0.755528
16812;168110;-6.848057;-0.289931;7.332295;-0.292913;-0.351812;-0.706247
16813;168120;-6.990553;-0.360112;7.394789;-0.241574;-0.444916;-0.673281
16814;168130;-7.159260;-0.460478;7.570752;-0.207416;-0.569255;-0.706677
16815;168140;-7.113195;-0.414298;7.699143;-0.202559;-0.711616;-0.785470
16816;168150;-6.761953;-0.218670;7.590393;-0.263433;-0.812217;-0.803677
16817;168160;-6.551651;-0.258891;7.405456;-0.349369;-0.850238;-0.725834
16818;168170;-6.576273;-0.623690;7.177115;-0.377873;-0.847550;-0.696380
16819;168180;-6.389245;-0.837268;6.992222;-0.344002;-0.797776;-0.756069
16820;168190;-6.034691;-0.856939;6.919299;-0.272833;-0.696259;-0.749941
16821;168200;-5.892951;-0.863676;6.883436;-0.167524;-0.579603;-0.642632
16822;168210;-6.128044;-0.921205;7.041181;-0.045295;-0.512163;-0.553612
16823;168220;-6.359748;-0.967819;7.280969;0.078802;-0.496096;-0.533522
16824;168230;-6.619552;-1.014621;7.645433;0.151661;-0.538235;-0.572851
16825;168240;-6.728208;-0.932772;8.005348;0.176893;-0.662102;-0.653003
16826;168250;-6.810951;-0.892933;8.171124;0.153703;-0.860392;-0.692892
16827;168260;-6.280899;-0.717694;8.272233;0.115204;-1.058295;-0.685319
16828;168270;-5.723933;-0.527274;8.110088;0.022136;-1.140525;-0.550670
16829;168280;-5.394194;-0.732539;7.663374;-0.044061;-1.071441;-0.427848
16830;168290;-5.212228;-1.099063;7.209767;-0.038755;-0.877526;-0.402492
16831;168300;-4.899425;-1.032358;7.130863;0.007345;-0.612351;-0.424501
16832;168310;-4.990301;-0.825326;7.275593;0.010889;-0.363305;-0.403817
16833;168320;-5.278027;-0.863505;7.474249;-0.011408;-0.215491;-0.401672
16834;168330;-5.509282;-0.982548;7.775370;-0.021655;-0.187457;-0.426786
16835;168340;-5.900396;-0.888344;8.243930;-0.013852;-0.300743;-0.446753
16836;168350;-6.273788;-0.638211;8.757795;-0.052041;-0.570907;-0.421527
16837;168360;-6.307020;-0.710951;9.081026;-0.116521;-0.911171;-0.389004
16838;168370;-6.074900;-0.884088;9.205534;-0.161235;-1.241294;-0.366786
16839;168380;-5.581545;-1.184458;8.991796;-0.151658;-1.488176;-0.314611
16840;168390;-5.203303;-1.447403;8.746025;-0.076418;-1.604893;-0.263867
16841;168400;-4.977740;-1.570727;8.565788;0.010136;-1.586250;-0.277394
16842;168410;-4.674033;-1.467417;8.403791;0.071890;-1.480116;-0.368463
16843;168420;-4.428631;-1.356800;8.361672;0.129714;-1.358935;-0.370556
16844;168430;-4.600359;-1.138276;8.417309;0.168649;-1.293023;-0.324188
16845;168440;-4.786650;-1.201164;8.607608;0.211104;-1.318196;-0.291334
16846;168450;-5.087213;-1.068619;8.966029;0.263836;-1.459071;-0.276406
16847;168460;-5.094010;-0.976228;9.219942;0.287879;-1.688987;-0.248108
16848;168470;-4.895112;-0.912360;9.426292;0.314949;-1.950143;-0.140880
16849;168480;-4.691275;-1.146836;9.433307;0.376598;-2.207681;-0.012569
16850;168490;-4.118847;-1.470062;9.293212;0.483182;-2.357354;0.091453
16851;168500;-3.365474;-1.499549;9.054012;0.610387;-2.318735;0.080607
16852;168510;-2.737365;-1.214478;8.875279;0.688852;-2.125195;0.048915
