seq;timestamp_ms;rot_xx;rot_xy;rot_xz;rot_yx;rot_yy;rot_yz;rot_zx;rot_zy;rot_zz
262;5220;0.454202;-0.830111;-0.323443;0.879471;0.359821;0.311542;-0.142233;-0.425962;0.893491
263;5240;0.45651;-0.830052;-0.320331;0.87949;0.366563;0.303528;-0.134522;-0.420292;0.897362
264;5260;0.455803;-0.831038;-0.318777;0.881722;0.372606;0.289362;-0.121692;-0.412965;0.90258
265;5280;0.454173;-0.833194;-0.31546;0.88444;0.379056;0.27218;-0.107202;-0.402622;0.909067
266;5300;0.451007;-0.835909;-0.312807;0.888334;0.386512;0.247935;-0.086348;-0.389697;0.916886
267;5320;0.453726;-0.835556;-0.309804;0.889005;0.400346;0.222247;-0.061672;-0.376256;0.924461
268;5340;0.459769;-0.833417;-0.306641;0.887247;0.416529;0.198231;-0.037485;-0.363207;0.930954
269;5360;0.466662;-0.828783;-0.308782;0.884326;0.431732;0.177697;-0.013962;-0.355988;0.934386
270;5380;0.472097;-0.824543;-0.311854;0.88147;0.446202;0.154642;0.011641;-0.347896;0.937461
271;5400;0.478372;-0.819623;-0.315242;0.877366;0.46132;0.131959;0.037271;-0.339708;0.939792
272;5420;0.48572;-0.814194;-0.318064;0.872069;0.476245;0.112637;0.059768;-0.332083;0.941355
273;5440;0.496899;-0.806948;-0.319258;0.86395;0.494648;0.094408;0.081738;-0.322735;0.942953
274;5460;0.503824;-0.802077;-0.320678;0.857836;0.508159;0.076762;0.101386;-0.313764;0.944073
275;5480;0.509369;-0.79666;-0.325386;0.851935;0.520196;0.060021;0.121448;-0.307781;0.943674
276;5500;0.517511;-0.790213;-0.328246;0.844085;0.534372;0.044343;0.140365;-0.300016;0.943551
277;5520;0.525241;-0.784121;-0.330568;0.835614;0.548693;0.026188;0.160846;-0.289982;0.943419
278;5540;0.532381;-0.778509;-0.332407;0.826861;0.562359;0.007231;0.181302;-0.278704;0.943108
279;5560;0.538819;-0.771003;-0.339453;0.817676;0.575601;-0.009459;0.202683;-0.272466;0.940575
280;5580;0.543222;-0.7645;-0.347058;0.809739;0.586296;-0.024076;0.221885;-0.267948;0.937534
281;5600;0.55242;-0.754555;-0.354231;0.79763;0.601931;-0.03829;0.242114;-0.261393;0.934374
282;5620;0.558661;-0.746271;-0.361908;0.785797;0.615859;-0.05693;0.26537;-0.252582;0.930474
283;5640;0.564739;-0.737314;-0.370726;0.772884;0.630021;-0.075651;0.289344;-0.243805;0.925656
284;5660;0.566764;-0.729765;-0.382389;0.762906;0.640097;-0.09083;0.311051;-0.240247;0.919526
285;5680;0.568558;-0.720456;-0.397097;0.753115;0.65007;-0.101127;0.330998;-0.241563;0.912188
286;5700;0.568979;-0.713042;-0.409674;0.741788;0.660063;-0.118608;0.354983;-0.236406;0.904488
287;5720;0.568108;-0.707418;-0.420492;0.73139;0.668244;-0.136079;0.377256;-0.230236;0.897034
288;5740;0.564506;-0.702762;-0.432964;0.723837;0.673569;-0.149547;0.396727;-0.228975;0.88892
289;5760;0.558979;-0.697568;-0.448265;0.71816;0.677519;-0.15879;0.414475;-0.233166;0.879684
290;5780;0.55025;-0.695027;-0.462776;0.714898;0.678501;-0.168989;0.431446;-0.237851;0.870219
291;5800;0.539475;-0.692969;-0.478289;0.713274;0.67797;-0.177756;0.447445;-0.245256;0.860025
292;5820;0.526819;-0.692544;-0.492793;0.711882;0.676284;-0.189378;0.46442;-0.251042;0.849289
293;5840;0.51178;-0.693214;-0.50748;0.712875;0.672324;-0.199474;0.479469;-0.259683;0.838256
294;5860;0.494743;-0.695197;-0.52147;0.716727;0.665751;-0.207552;0.491459;-0.271067;0.827642
295;5880;0.476589;-0.697357;-0.53531;0.723314;0.657139;-0.212095;0.499679;-0.286115;0.817593
296;5900;0.458265;-0.699763;-0.548019;0.729774;0.648195;-0.217425;0.507369;-0.300291;0.807714
297;5920;0.440718;-0.701455;-0.560115;0.734851;0.64029;-0.223655;0.51552;-0.313032;0.797653
298;5940;0.423499;-0.705242;-0.568579;0.739045;0.631943;-0.233368;0.52389;-0.321374;0.788833
299;5960;0.406491;-0.706814;-0.578947;0.744098;0.623806;-0.239133;0.530173;-0.333588;0.77951
300;5980;0.387761;-0.709556;-0.588364;0.753979;0.611344;-0.240361;0.530243;-0.350411;0.772046
301;6000;0.368315;-0.710248;-0.59991;0.762006;0.600299;-0.242875;0.532627;-0.36768;0.762312
302;6020;0.34824;-0.712002;-0.609739;0.767649;0.589916;-0.250427;0.538;-0.380857;0.752
303;6040;0.33087;-0.715408;-0.6154;0.76939;0.582107;-0.263041;0.54641;-0.38645;0.743029
304;6060;0.309964;-0.722564;-0.617918;0.776333;0.567543;-0.274229;0.548844;-0.394709;0.736869
305;6080;0.288142;-0.72736;-0.622834;0.786712;0.550633;-0.279085;0.545948;-0.409575;0.730883
306;6100;0.263323;-0.730218;-0.630431;0.802922;0.528143;-0.27637;0.534768;-0.433412;0.72538
307;6120;0.239631;-0.732441;-0.637266;0.817098;0.506647;-0.275062;0.524335;-0.454795;0.719884
308;6140;0.217234;-0.737133;-0.639879;0.825224;0.488817;-0.282954;0.521358;-0.466576;0.714487
309;6160;0.196702;-0.744451;-0.638044;0.831777;0.471237;-0.293399;0.519092;-0.472998;0.71191
310;6180;0.178008;-0.752412;-0.634184;0.840091;0.451793;-0.300216;0.512406;-0.479332;0.712517
311;6200;0.155775;-0.757314;-0.6342;0.85417;0.425732;-0.298572;0.496112;-0.495205;0.713194
312;6220;0.130237;-0.756139;-0.641321;0.874951;0.391901;-0.284383;0.466367;-0.524088;0.712624
313;6240;0.104411;-0.753049;-0.649627;0.894324;0.356839;-0.269908;0.435066;-0.552795;0.710728
314;6260;0.083888;-0.75438;-0.651055;0.907515;0.327683;-0.262754;0.411556;-0.568801;0.7121
315;6280;0.069488;-0.756394;-0.650415;0.915994;0.306623;-0.258722;0.395127;-0.577799;0.714159
316;6300;0.058481;-0.761141;-0.645944;0.923475;0.287014;-0.254592;0.379175;-0.581625;0.71968
317;6320;0.046095;-0.764145;-0.643396;0.931844;0.264956;-0.24792;0.359918;-0.588117;0.724277
318;6340;0.032051;-0.76299;-0.645615;0.941409;0.240027;-0.236929;0.33574;-0.600194;0.725979
319;6360;0.020726;-0.759532;-0.65014;0.951116;0.215398;-0.22132;0.308139;-0.613771;0.726867
320;6380;0.009056;-0.75576;-0.654786;0.960436;0.188851;-0.204691;0.278355;-0.627026;0.727569
321;6400;0.00048;-0.754721;-0.656046;0.968277;0.164284;-0.188285;0.24988;-0.635144;0.730857
322;6420;-0.006787;-0.753669;-0.65722;0.974719;0.141797;-0.172673;0.22333;-0.641777;0.733653
323;6440;-0.010142;-0.752595;-0.658406;0.979575;0.124758;-0.157695;0.200822;-0.646557;0.735958
324;6460;-0.014704;-0.751883;-0.659133;0.983336;0.108587;-0.145803;0.1812;-0.650293;0.737757
325;6480;-0.01777;-0.749899;-0.661313;0.986713;0.093683;-0.132747;0.1615;-0.654885;0.738271
326;6500;-0.019892;-0.75166;-0.65925;0.989599;0.079157;-0.120113;0.142468;-0.654783;0.742268
327;6520;-0.021456;-0.751367;-0.659535;0.992317;0.064397;-0.105645;0.12185;-0.656735;0.744213
328;6540;-0.0227;-0.748858;-0.662342;0.995022;0.047384;-0.087675;0.09704;-0.661035;0.744054
329;6560;-0.021174;-0.737506;-0.675009;0.998162;0.022755;-0.056173;0.056788;-0.674957;0.735668
330;6580;-0.018572;-0.722095;-0.691545;0.999818;-0.010367;-0.016025;0.004402;-0.691716;0.722156
331;6600;-0.015804;-0.71474;-0.699212;0.999317;-0.034661;0.012843;-0.033415;-0.698531;0.714799
332;6620;-0.015358;-0.711602;-0.702415;0.99828;-0.050659;0.029496;-0.056573;-0.700754;0.711156
333;6640;-0.014009;-0.715121;-0.69886;0.99703;-0.062926;0.044403;-0.07573;-0.696163;0.713878
334;6660;-0.009466;-0.712236;-0.701877;0.994507;-0.079879;0.067646;-0.104245;-0.697381;0.709079
335;6680;-0.006212;-0.701248;-0.71289;0.989239;-0.108523;0.098131;-0.146179;-0.704609;0.694376
336;6700;-0.003389;-0.689402;-0.724371;0.982835;-0.135912;0.124753;-0.184456;-0.711514;0.678029
337;6720;-0.001241;-0.685068;-0.728478;0.976498;-0.157835;0.146766;-0.215524;-0.711175;0.669164
338;6740;0.000371;-0.687092;-0.72657;0.971234;-0.172767;0.163875;-0.238125;-0.705731;0.667263
339;6760;0.002058;-0.69189;-0.722;0.968398;-0.178689;0.173997;-0.2494;-0.699541;0.669658
340;6780;0.004913;-0.689485;-0.724283;0.964357;-0.188353;0.185844;-0.264558;-0.699381;0.663985
341;6800;0.006411;-0.686488;-0.727113;0.959424;-0.200754;0.197997;-0.281894;-0.698879;0.657346
342;6820;0.007715;-0.684986;-0.728516;0.954969;-0.211047;0.208551;-0.296606;-0.697319;0.652512
343;6840;0.006329;-0.684929;-0.728582;0.951313;-0.220406;0.215464;-0.308162;-0.694474;0.650187
344;6860;0.0047;-0.688375;-0.72534;0.946118;-0.2318;0.226118;-0.323787;-0.68732;0.650194
345;6880;0.009939;-0.679999;-0.733146;0.938665;-0.246385;0.24125;-0.344686;-0.690576;0.635843
346;6900;0.022563;-0.660108;-0.750832;0.928248;-0.265076;0.260941;-0.371277;-0.702846;0.606763
347;6920;0.038673;-0.642787;-0.765068;0.919751;-0.27638;0.278698;-0.390593;-0.71445;0.580516
348;6940;0.058393;-0.627296;-0.776589;0.913312;-0.280509;0.295257;-0.403054;-0.726509;0.556536
349;6960;0.077908;-0.615783;-0.784055;0.912303;-0.273109;0.305147;-0.402037;-0.739069;0.540503
350;6980;0.098407;-0.598787;-0.79484;0.91013;-0.268871;0.315233;-0.402467;-0.754429;0.518515
351;7000;0.122036;-0.577764;-0.807029;0.909799;-0.259873;0.323623;-0.396703;-0.773728;0.493936
352;7020;0.139345;-0.558565;-0.817672;0.910894;-0.251572;0.327085;-0.388402;-0.79039;0.473738
353;7040;0.153839;-0.542645;-0.825754;0.916119;-0.234785;0.324963;-0.370215;-0.806481;0.461009
354;7060;0.160868;-0.532582;-0.83095;0.924377;-0.213763;0.315963;-0.345902;-0.818939;0.457919
355;7080;0.165306;-0.521915;-0.836826;0.931721;-0.195567;0.306023;-0.323373;-0.830276;0.453951
356;7100;0.17106;-0.504745;-0.846151;0.93785;-0.179783;0.296842;-0.301954;-0.84434;0.442621
357;7120;0.178224;-0.480795;-0.858529;0.943746;-0.163449;0.287449;-0.27853;-0.861464;0.424618
358;7140;0.180655;-0.467266;-0.865463;0.951183;-0.14087;0.274604;-0.250231;-0.872822;0.419006
359;7160;0.181665;-0.455759;-0.871368;0.957075;-0.121561;0.263115;-0.225841;-0.881764;0.414112
360;7180;0.180401;-0.446654;-0.876331;0.961921;-0.105879;0.251985;-0.205336;-0.88842;0.410546
361;7200;0.1806;-0.433971;-0.88264;0.965663;-0.092164;0.242902;-0.18676;-0.8962;0.402425
362;7220;0.177585;-0.422159;-0.888958;0.96986;-0.078065;0.230819;-0.166839;-0.903154;0.395572
363;7240;0.174149;-0.409207;-0.895669;0.973656;-0.064407;0.218738;-0.147196;-0.910166;0.38721
364;7260;0.166777;-0.404897;-0.899024;0.978401;-0.044986;0.201763;-0.122137;-0.913255;0.388649
365;7280;0.161318;-0.40575;-0.899635;0.981812;-0.026486;0.187999;-0.100109;-0.9136;0.394097
366;7300;0.158076;-0.401361;-0.902176;0.983641;-0.01593;0.179437;-0.086391;-0.915781;0.392277
367;7320;0.154961;-0.395941;-0.905107;0.985156;-0.006564;0.171537;-0.07386;-0.918253;0.389046
368;7340;0.150807;-0.389325;-0.908671;0.98651;5.5e-05;0.163702;-0.063683;-0.9211;0.384081
369;7360;0.146968;-0.386061;-0.91069;0.987769;0.008807;0.155674;-0.05208;-0.922431;0.382634
370;7380;0.141438;-0.382456;-0.913084;0.989109;0.016645;0.146242;-0.040732;-0.923824;0.380645
371;7400;0.135463;-0.379183;-0.915352;0.990336;0.024095;0.136579;-0.029733;-0.925008;0.378782
372;7420;0.12707;-0.377122;-0.917405;0.99171;0.030489;0.124829;-0.019105;-0.925662;0.37787
373;7440;0.115435;-0.379162;-0.918102;0.993277;0.036005;0.110018;-0.008658;-0.924629;0.38077
374;7460;0.097324;-0.380189;-0.919774;0.995239;0.042101;0.087907;0.005302;-0.92395;0.382476
375;7480;0.075288;-0.394385;-0.915856;0.996814;0.054017;0.058683;0.026328;-0.917356;0.397196
376;7500;0.054647;-0.413894;-0.908683;0.997379;0.065838;0.029993;0.047412;-0.907941;0.416408
377;7520;0.02946;-0.435237;-0.899834;0.99743;0.071615;-0.001984;0.065305;-0.897463;0.436229
378;7540;0.008812;-0.454616;-0.890644;0.996226;0.080905;-0.03144;0.086351;-0.887005;0.453614
379;7560;-0.008657;-0.474502;-0.880212;0.994739;0.08577;-0.056021;0.102078;-0.876066;0.471263
380;7580;-0.024585;-0.49321;-0.869563;0.993182;0.087095;-0.077479;0.113948;-0.865539;0.487707
381;7600;-0.042085;-0.513999;-0.856758;0.990826;0.088749;-0.101915;0.128421;-0.853187;0.505549
382;7620;-0.060381;-0.536536;-0.841714;0.987169;0.092783;-0.129958;0.147824;-0.838761;0.52405
383;7640;-0.081896;-0.564377;-0.821445;0.982041;0.094866;-0.163085;0.169968;-0.820048;0.546472
384;7660;-0.099232;-0.597362;-0.795808;0.975326;0.100114;-0.196766;0.197212;-0.795698;0.572688
385;7680;-0.111294;-0.631744;-0.767146;0.96704;0.109045;-0.230092;0.229013;-0.767469;0.598786
386;7700;-0.119077;-0.654698;-0.746452;0.95893;0.119096;-0.257429;0.257438;-0.746449;0.613628
387;7720;-0.128272;-0.668271;-0.732775;0.950527;0.127944;-0.283071;0.282922;-0.732833;0.618798
388;7740;-0.135387;-0.678943;-0.721601;0.940861;0.140189;-0.308427;0.310565;-0.720683;0.619811
389;7760;-0.140417;-0.694189;-0.705964;0.928813;0.154596;-0.336759;0.342913;-0.702995;0.623064
390;7780;-0.14389;-0.710471;-0.688859;0.915103;0.169431;-0.365896;0.376673;-0.683025;0.625775
391;7800;-0.144585;-0.723403;-0.675118;0.903726;0.181311;-0.387822;0.402957;-0.666194;0.627543
392;7820;-0.144261;-0.730241;-0.667785;0.894319;0.192628;-0.403843;0.423536;-0.655471;0.625279
393;7840;-0.146849;-0.731428;-0.665919;0.886122;0.201896;-0.417165;0.439572;-0.651346;0.618486
394;7860;-0.147091;-0.734997;-0.661925;0.877389;0.212017;-0.430393;0.456677;-0.644072;0.613692
395;7880;-0.145016;-0.742897;-0.653509;0.86719;0.222586;-0.445463;0.476395;-0.631316;0.611954
396;7900;-0.13955;-0.753801;-0.642113;0.858286;0.231315;-0.458081;0.493832;-0.615042;0.614697
397;7920;-0.135928;-0.762351;-0.632728;0.85399;0.23359;-0.464906;0.50222;-0.603537;0.619288
398;7940;-0.132454;-0.76583;-0.629253;0.853102;0.235143;-0.465752;0.504652;-0.598508;0.622186
399;7960;-0.126818;-0.771106;-0.62395;0.85354;0.235641;-0.464697;0.505359;-0.591498;0.628286
400;7980;-0.113171;-0.783124;-0.611482;0.854836;0.236931;-0.461648;0.506407;-0.574962;0.642629
401;8000;-0.094993;-0.799022;-0.593751;0.859975;0.23456;-0.453238;0.501418;-0.553666;0.664857
402;8020;-0.073486;-0.812263;-0.578644;0.869425;0.232065;-0.436172;0.48857;-0.53514;0.689148
403;8040;-0.056183;-0.819978;-0.569631;0.882312;0.226256;-0.412716;0.4673;-0.52578;0.710764
404;8060;-0.035278;-0.827596;-0.560214;0.896349;0.221689;-0.383943;0.441943;-0.515693;0.733994
405;8080;-0.010629;-0.835747;-0.549012;0.910189;0.219262;-0.351398;0.414058;-0.503439;0.758357
406;8100;0.013186;-0.847749;-0.530234;0.919927;0.218103;-0.32583;0.391868;-0.48348;0.782743
407;8120;0.035698;-0.855636;-0.516346;0.92758;0.220651;-0.301512;0.371916;-0.468188;0.801547
408;8140;0.051026;-0.85915;-0.509174;0.936701;0.218006;-0.27398;0.346392;-0.462964;0.81589
409;8160;0.06699;-0.860983;-0.504203;0.94581;0.215723;-0.242708;0.317736;-0.460621;0.828777
410;8180;0.086293;-0.867029;-0.490728;0.952265;0.216556;-0.215164;0.292824;-0.448735;0.844329
411;8200;0.104463;-0.873985;-0.474592;0.956934;0.218298;-0.191374;0.270861;-0.434162;0.85915
412;8220;0.121186;-0.879373;-0.460452;0.960921;0.220238;-0.167708;0.248887;-0.422135;0.871698
413;8240;0.136353;-0.882732;-0.449657;0.965056;0.220885;-0.140982;0.223772;-0.414721;0.882005
414;8260;0.150757;-0.88507;-0.440367;0.969004;0.220491;-0.11142;0.195712;-0.40992;0.890877
415;8280;0.164973;-0.886303;-0.432725;0.972309;0.219775;-0.079457;0.165525;-0.407635;0.898018
416;8300;0.179312;-0.887101;-0.425323;0.97432;0.21998;-0.048052;0.136189;-0.405785;0.903765
417;8320;0.193062;-0.884212;-0.425319;0.975257;0.220514;-0.015745;0.107711;-0.411755;0.904906
418;8340;0.206804;-0.877017;-0.433673;0.975298;0.219961;0.020259;0.077624;-0.42715;0.900842
419;8360;0.218805;-0.865253;-0.451066;0.974864;0.21374;0.062888;0.041997;-0.453489;0.890272
420;8380;0.233082;-0.850402;-0.471687;0.972436;0.207046;0.107244;0.00646;-0.483682;0.87522
421;8400;0.252701;-0.836146;-0.486828;0.967356;0.208413;0.144175;-0.01909;-0.507369;0.861517
422;8420;0.270749;-0.824971;-0.496103;0.961965;0.21242;0.171761;-0.036316;-0.523738;0.851105
423;8440;0.289908;-0.813586;-0.504015;0.955764;0.218776;0.196603;-0.049687;-0.538716;0.841021
424;8460;0.308873;-0.800071;-0.514279;0.948799;0.221581;0.225127;-0.066163;-0.557483;0.827547
425;8480;0.324402;-0.786307;-0.525818;0.94166;0.215757;0.258312;-0.089664;-0.578938;0.810426
426;8500;0.340394;-0.772238;-0.536452;0.933781;0.210648;0.289276;-0.110387;-0.599397;0.792804
427;8520;0.357757;-0.759128;-0.543815;0.925795;0.212176;0.312865;-0.12212;-0.615391;0.778705
428;8540;0.370084;-0.750742;-0.547197;0.92005;0.214633;0.327782;-0.128633;-0.624756;0.770152
429;8560;0.380931;-0.742331;-0.551213;0.914315;0.213747;0.344005;-0.137545;-0.635025;0.760148
430;8580;0.390925;-0.730726;-0.559659;0.909044;0.211205;0.35921;-0.144281;-0.649179;0.746827
431;8600;0.398336;-0.721612;-0.566219;0.904434;0.206213;0.373465;-0.152735;-0.660872;0.734792
432;8620;0.407601;-0.71134;-0.572588;0.899543;0.204898;0.385797;-0.15711;-0.672319;0.723397
433;8640;0.415868;-0.702574;-0.577446;0.895627;0.206216;0.394116;-0.157817;-0.681076;0.715003
434;8660;0.421947;-0.694932;-0.582263;0.892134;0.203908;0.403136;-0.161424;-0.689559;0.70601
435;8680;0.428017;-0.68727;-0.586908;0.888324;0.200372;0.413197;-0.166378;-0.69822;0.696281
436;8700;0.434007;-0.677707;-0.593592;0.885126;0.197966;0.421144;-0.167901;-0.708183;0.685774
437;8720;0.438678;-0.666597;-0.60267;0.882995;0.195123;0.426904;-0.166978;-0.719428;0.674197
438;8740;0.443923;-0.652818;-0.613809;0.879498;0.186325;0.437911;-0.171508;-0.734243;0.656866
439;8760;0.448112;-0.638909;-0.625292;0.876107;0.174703;0.44935;-0.177854;-0.749182;0.638039
440;8780;0.453008;-0.621688;-0.638975;0.872834;0.16336;0.459864;-0.181508;-0.76604;0.616633
441;8800;0.451772;-0.60448;-0.656129;0.872062;0.14409;0.467703;-0.188176;-0.78348;0.59224
442;8820;0.453175;-0.581216;-0.675885;0.87062;0.125738;0.475617;-0.191452;-0.803977;0.562999
443;8840;0.454716;-0.554982;-0.696583;0.867907;0.100547;0.486444;-0.199928;-0.825763;0.527393
444;8860;0.45809;-0.534734;-0.71008;0.865006;0.084169;0.494652;-0.20474;-0.840818;0.501105
445;8880;0.457131;-0.520009;-0.721542;0.865853;0.074757;0.494682;-0.203299;-0.850883;0.484425
446;8900;0.454783;-0.509419;-0.730524;0.867776;0.068948;0.492149;-0.200342;-0.857752;0.473418
447;8920;0.451554;-0.49505;-0.74231;0.870835;0.063372;0.487474;-0.194283;-0.86655;0.459722
448;8940;0.448483;-0.482789;-0.752182;0.874181;0.061617;0.481675;-0.1862;-0.873566;0.449679
449;8960;0.447039;-0.4708;-0.760594;0.876786;0.062175;0.476845;-0.177209;-0.880046;0.440586
450;8980;0.441535;-0.467112;-0.766064;0.879995;0.058837;0.471325;-0.175089;-0.882239;0.437034
451;9000;0.433855;-0.4668;-0.770628;0.885685;0.064021;0.459851;-0.165322;-0.882043;0.441214
452;9020;0.424714;-0.467859;-0.775065;0.89106;0.064635;0.44926;-0.160094;-0.881436;0.444342
453;9040;0.4136;-0.466677;-0.781759;0.898392;0.069857;0.433604;-0.147742;-0.881665;0.448151
454;9060;0.400899;-0.467174;-0.788054;0.905594;0.072055;0.41798;-0.138486;-0.881225;0.451956
455;9080;0.385778;-0.4717;-0.79289;0.913471;0.074741;0.399981;-0.129409;-0.878586;0.459717
456;9100;0.370038;-0.4748;-0.798522;0.921166;0.076012;0.381675;-0.120522;-0.876805;0.465497
457;9120;0.357627;-0.474699;-0.804217;0.927103;0.077032;0.366804;-0.112171;-0.876771;0.467643
458;9140;0.343377;-0.476045;-0.809613;0.933349;0.076905;0.350637;-0.104656;-0.876052;0.470723
459;9160;0.327725;-0.481232;-0.813027;0.940195;0.081506;0.330742;-0.092897;-0.872796;0.479163
460;9180;0.311484;-0.483183;-0.818237;0.947009;0.086769;0.309266;-0.078434;-0.871209;0.484606
461;9200;0.29616;-0.484877;-0.822912;0.953261;0.096064;0.286469;-0.059851;-0.86929;0.490665
462;9220;0.278604;-0.484648;-0.829154;0.959558;0.1042;0.261515;-0.040345;-0.86848;0.494079
463;9240;0.260509;-0.486229;-0.834096;0.965223;0.111561;0.236429;-0.021906;-0.866681;0.498382
464;9260;0.243318;-0.487447;-0.838565;0.969938;0.118724;0.212425;-0.003988;-0.865043;0.501681
465;9280;0.220663;-0.495521;-0.840099;0.975187;0.127857;0.18073;0.017857;-0.859134;0.511439
466;9300;0.196397;-0.510986;-0.836852;0.979488;0.141466;0.143492;0.045063;-0.847868;0.528288
467;9320;0.172432;-0.52367;-0.834288;0.982468;0.152378;0.107412;0.070879;-0.838183;0.540764
468;9340;0.15045;-0.532764;-0.832783;0.984598;0.156633;0.077672;0.08906;-0.831642;0.548123
469;9360;0.130409;-0.53771;-0.832984;0.986241;0.156449;0.053411;0.1016;-0.828488;0.550714
470;9380;0.109456;-0.542053;-0.833185;0.987622;0.154052;0.029521;0.112352;-0.826103;0.552205
471;9400;0.086027;-0.553738;-0.828235;0.987514;0.15751;-0.002736;0.13197;-0.817658;0.560374
472;9420;0.066831;-0.572286;-0.817327;0.985099;0.16795;-0.037048;0.158472;-0.802672;0.574982
473;9440;0.050638;-0.587181;-0.80787;0.982311;0.175298;-0.065839;0.180278;-0.790246;0.585672
474;9460;0.034613;-0.596888;-0.801578;0.979246;0.180522;-0.09214;0.199699;-0.781752;0.590749
475;9480;0.014671;-0.597257;-0.801915;0.977423;0.177631;-0.114416;0.210781;-0.782132;0.586379
476;9500;-0.007529;-0.595885;-0.803035;0.974927;0.174229;-0.138426;0.222397;-0.783943;0.579632
477;9520;-0.028864;-0.601998;-0.797976;0.970092;0.175614;-0.167574;0.241015;-0.778947;0.578924
478;9540;-0.0453;-0.618149;-0.784755;0.961143;0.187165;-0.202912;0.272309;-0.763453;0.585651
479;9560;-0.059327;-0.636715;-0.768814;0.949242;0.202343;-0.240826;0.308901;-0.744077;0.592392
480;9580;-0.071214;-0.650499;-0.756161;0.937156;0.215961;-0.274044;0.341567;-0.728156;0.594239
481;9600;-0.083075;-0.656431;-0.749798;0.929276;0.220718;-0.296193;0.359924;-0.721375;0.591669
482;9620;-0.094577;-0.65508;-0.749617;0.926171;0.218218;-0.307551;0.365051;-0.723361;0.586078
483;9640;-0.102706;-0.662962;-0.741575;0.921291;0.217705;-0.322223;0.375066;-0.7163;0.588421
484;9660;-0.108557;-0.675501;-0.729324;0.912311;0.223707;-0.342991;0.394846;-0.702605;0.591982
485;9680;-0.112697;-0.692875;-0.712196;0.899363;0.233592;-0.369569;0.422429;-0.682172;0.596821
486;9700;-0.116407;-0.703579;-0.701018;0.890758;0.238244;-0.387027;0.439317;-0.66949;0.598985
487;9720;-0.113148;-0.710478;-0.694564;0.890755;0.237158;-0.3877;0.440173;-0.662554;0.606028
488;9740;-0.106978;-0.718812;-0.686925;0.897152;0.228018;-0.37832;0.428573;-0.656748;0.62049
489;9760;-0.103404;-0.736634;-0.668339;0.89885;0.218504;-0.3799;0.425882;-0.64002;0.63953
490;9780;-0.101902;-0.757771;-0.644515;0.894533;0.213658;-0.392634;0.435232;-0.61655;0.656079
